Mailing ID,MailingRefCode,URL Text,Date,Month,Day of Week,Time,Unique Click,Gross Clicks,CTR,CTOR
5692230,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=New_Beanie_Offer95_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:09 AM,2,2,0.409836065573771%,5.55555555555556%
5692475,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=New_Beanie_Offer95_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,2:00 PM,41,44,0.0792564305785719%,2.57460503218256%
5692231,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3381302&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen3%2Findex%2Ephp%3Fref%3Dbeanie96&eresponse=1&mc=beanie_offer96_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:11 AM,2,38,7.7079107505071%,345.454545454545%
5692479,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3381302&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen3%2Findex%2Ephp%3Fref%3Dbeanie96&eresponse=1&mc=beanie_offer96_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,3:00 PM,29,33,0.636819760710151%,17.741935483871%
5692479,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Beanie_Offer96_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,3:00 PM,5,5,0.096487842531841%,2.68817204301075%
5692234,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3382277&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen3%2Fnew%2Dbeanies%2Ephp%3Fref%3Dbeanie97&eresponse=1&mc=new_beanie_offer97_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:28 AM,2,2,0.410677618069815%,10.5263157894737%
5692480,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3382277&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen3%2Fnew%2Dbeanies%2Ephp%3Fref%3Dbeanie97&eresponse=1&mc=new_beanie_offer97_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,4:00 PM,205,224,0.579125623723468%,14.3039591315453%
5692234,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=New_Beanie_Offer97_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:28 AM,1,1,0.205338809034908%,5.26315789473684%
5692480,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=New_Beanie_Offer97_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,4:00 PM,47,50,0.129269112438274%,3.19284802043423%
5692235,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3382357&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen3%2Fnew%2Dbeanies%2Ephp%3Fref%3Dbeanie98&eresponse=1&mc=new_beanie_offer98_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:29 AM,7,7,1.42566191446029%,36.8421052631579%
5692484,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3382357&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen3%2Fnew%2Dbeanies%2Ephp%3Fref%3Dbeanie98&eresponse=1&mc=new_beanie_offer98_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,5:00 PM,295,328,0.797452043470861%,23.750905141202%
5692235,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=New_Beanie_Offer98_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:29 AM,1,1,0.203665987780041%,5.26315789473684%
5692484,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=New_Beanie_Offer98_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,5:00 PM,42,44,0.10697527412414%,3.18609703113686%
5692236,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3382368&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen3%2Findex%2Ephp%3Fref%3Dbeanie99&eresponse=1&mc=beanie_offer99_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:30 AM,2,4,0.814663951120163%,16%
5692485,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3382368&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen3%2Findex%2Ephp%3Fref%3Dbeanie99&eresponse=1&mc=beanie_offer99_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,6:00 PM,33,37,0.651408450704225%,14.5098039215686%
5692236,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Beanie_Offer99_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:30 AM,1,1,0.203665987780041%,4%
5692485,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Beanie_Offer99_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,6:00 PM,3,3,0.0528169014084507%,1.17647058823529%
5692229,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3380960&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen3%2Fnew%2Dbeanies%2Ephp%3Fref%3Dbeanie94&eresponse=1&mc=new_beanie_offer94_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:08 AM,3,3,0.609756097560976%,11.1111111111111%
5692445,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3380960&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen3%2Fnew%2Dbeanies%2Ephp%3Fref%3Dbeanie94&eresponse=1&mc=new_beanie_offer94_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,12:41 PM,196,229,0.456648320969929%,12.2263747997864%
5692445,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=New_Beanie_Offer94_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,12:41 PM,41,41,0.0817579963308607%,2.18900160170849%
5692477,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3384115&access=38&location=http%3A%2F%2Fwww%2Eclickclickcall%2Ecom%2FcallMe%2Ephp%3Fuid%3D4494%26tid%3D4452&eresponse=1&mc=rpde_drive_ride_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,2:50 PM,203,318,0.754162121140255%,17.5496688741722%
5692477,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=RPDE_Drive_Ride_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,2:50 PM,26,28,0.0664042119242992%,1.54525386313466%
5692478,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3384305&access=38&location=http%3A%2F%2Fwww%2Eclickclickcall%2Ecom%2FcallMe%2Ephp%3Fuid%3D4494%26tid%3D4452&eresponse=1&mc=rpde_driveridepackage_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,2:57 PM,158,252,0.547088706525987%,11.9601328903654%
5692478,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=RPDE_DriveRidePackage_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,2:57 PM,25,25,0.0542746732664669%,1.18652112007594%
5692465,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384190&access=38&location=http%3A%2F%2Fwww%2Eclickclickcall%2Ecom%2FcallMe%2Ephp%3Fuid%3D4494%26tid%3D4452&eresponse=1&mc=rpde_drive_ride1e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,1:20 PM,1,1,0.227272727272727%,4.76190476190476%
5692493,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384190&access=38&location=http%3A%2F%2Fwww%2Eclickclickcall%2Ecom%2FcallMe%2Ephp%3Fuid%3D4494%26tid%3D4452&eresponse=1&mc=rpde_drive_ride1e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,7:00 PM,62,68,0.158752392958864%,2.65417642466823%
5692465,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384191&access=38&location=http%3A%2F%2Fwww%2Eclickclickcall%2Ecom%2FcallMe%2Ephp%3Fuid%3D4494%26tid%3D4452&eresponse=1&mc=rpde_drive_ride1e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,1:20 PM,2,3,0.681818181818182%,14.2857142857143%
5692493,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384191&access=38&location=http%3A%2F%2Fwww%2Eclickclickcall%2Ecom%2FcallMe%2Ephp%3Fuid%3D4494%26tid%3D4452&eresponse=1&mc=rpde_drive_ride1e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,7:00 PM,347,467,1.09025540458514%,18.2279469164715%
5692493,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384194&access=38&location=http%3A%2F%2Fwww%2Efacebook%2Ecom%2Frichardpettydrivingexperience&eresponse=1&mc=rpde_drive_ride1e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,7:00 PM,35,35,0.0817107904935332%,1.36612021857923%
5692465,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384195&access=38&location=http%3A%2F%2Fwww%2Eclickclickcall%2Ecom%2FcallMe%2Ephp%3Fuid%3D4494%26tid%3D4452&eresponse=1&mc=rpde_drive_ride1e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,1:20 PM,1,1,0.227272727272727%,4.76190476190476%
5692493,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384195&access=38&location=http%3A%2F%2Fwww%2Eclickclickcall%2Ecom%2FcallMe%2Ephp%3Fuid%3D4494%26tid%3D4452&eresponse=1&mc=rpde_drive_ride1e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,7:00 PM,25,25,0.0583648503525237%,0.975800156128025%
5692493,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384196&access=38&location=http%3A%2F%2Ftwitter%2Ecom%2Fpettydrivingexp&eresponse=1&mc=rpde_drive_ride1e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,7:00 PM,14,15,0.0350189102115142%,0.585480093676815%
5692493,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384192&access=38&location=http%3A%2F%2Fwww%2Eclickclickcall%2Ecom%2FcallMe%2Ephp%3Fuid%3D4494%26tid%3D4452&eresponse=1&mc=rpde_drive_ride1e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,7:00 PM,37,42,0.0980529485922398%,1.63934426229508%
5692493,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384193&access=38&location=http%3A%2F%2Fwww%2Eclickclickcall%2Ecom%2FcallMe%2Ephp%3Fuid%3D4494%26tid%3D4452&eresponse=1&mc=rpde_drive_ride1e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,7:00 PM,18,18,0.0420226922538171%,0.702576112412178%
5692493,no ID,"http://onmcmail.com/r5/mailingaction.asp?mail_action_type=3&mc=RPDE_Drive_Ride1E_100709&email=[merge members_.emailaddr_]",10/7/2009,October,Wednesday,7:00 PM,1,1,0.00233459401410095%,0.039032006245121%
5692493,no ID,"http://onmcmail.com/r5/mailingaction.asp?mail_action_type=3&mc=RPDE_Drive_Ride1E_100709&email=[merge members_.emailaddr_]",10/7/2009,October,Wednesday,7:00 PM,25,30,0.0700378204230284%,1.17096018735363%
5692701,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384224&access=38&location=http%3A%2F%2Fwww%2Eclickclickcall%2Ecom%2FcallMe%2Ephp%3Fuid%3D4494%26tid%3D4452&eresponse=1&mc=rpde_driveridepackage2e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:00 PM,66,74,0.171252690287195%,2.75707898658718%
5692701,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384227&access=38&location=http%3A%2F%2Fwww%2Eclickclickcall%2Ecom%2FcallMe%2Ephp%3Fuid%3D4494%26tid%3D4452&eresponse=1&mc=rpde_driveridepackage2e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:00 PM,192,262,0.606327092638449%,9.76154992548435%
5692701,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384228&access=38&location=http%3A%2F%2Fwww%2Efacebook%2Ecom%2Frichardpettydrivingexperience&eresponse=1&mc=rpde_driveridepackage2e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:00 PM,36,39,0.0902547962324408%,1.45305514157973%
5692701,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384229&access=38&location=http%3A%2F%2Fwww%2Eclickclickcall%2Ecom%2FcallMe%2Ephp%3Fuid%3D4494%26tid%3D4452&eresponse=1&mc=rpde_driveridepackage2e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:00 PM,12,13,0.0300849320774803%,0.484351713859911%
5692701,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384230&access=38&location=http%3A%2F%2Ftwitter%2Ecom%2Fpettydrivingexp&eresponse=1&mc=rpde_driveridepackage2e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:00 PM,4,5,0.0115711277221078%,0.18628912071535%
5692701,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384226&access=38&location=http%3A%2F%2Fwww%2Eclickclickcall%2Ecom%2FcallMe%2Ephp%3Fuid%3D4494%26tid%3D4452&eresponse=1&mc=rpde_driveridepackage2e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:00 PM,35,40,0.0925690217768624%,1.4903129657228%
5692701,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3384225&access=38&location=http%3A%2F%2Fwww%2Eclickclickcall%2Ecom%2FcallMe%2Ephp%3Fuid%3D4494%26tid%3D4452&eresponse=1&mc=rpde_driveridepackage2e_100709&email=[emailaddr_]",10/7/2009,October,Wednesday,8:00 PM,12,13,0.0300849320774803%,0.484351713859911%
5692226,no ID,"http://uaelp.pennnet.com/",10/7/2009,October,Wednesday,7:46 AM,18,18,0.134770889487871%,0.806451612903226%
5692222,no ID,"http://uae.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=27567&mc=UA_Sept2009eresponse&email=[emailaddr_]&eresponse=1",10/7/2009,October,Wednesday,7:36 AM,6,7,1.44628099173554%,10.6060606060606%
5692226,no ID,"http://uae.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=27567&mc=UA_Sept2009eresponse&email=[emailaddr_]&eresponse=1",10/7/2009,October,Wednesday,7:46 AM,127,141,1.05570530098832%,6.31720430107527%
5692226,no ID,"http://uae.hotims.com/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=UA_Sept2009eresponse&email=[emailaddr_]",10/7/2009,October,Wednesday,7:46 AM,47,49,0.366876310272537%,2.19534050179211%
5800639,no ID,"http://www.facebook.com/merrell?ref=ts",11/2/2009,November,Monday,10:53 AM,1,1,100%,14.2857142857143%
5805804,no ID,"http://www.facebook.com/merrell?ref=ts",11/3/2009,November,Tuesday,8:00 AM,5,5,0.0137223152290254%,0.179726815240834%
5692476,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3386013&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Fhome%2Fnationwide%2Ephp&eresponse=1&mc=10_7_2009_enewsletter&email=[emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,46,51,0.1230012300123%,0.589868147120056%
5692476,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3385944&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fpoll%2Ephp&eresponse=1&mc=10_7_2009_enewsletter&email=[emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,248,277,0.668065504184454%,3.20379366180893%
5692476,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3385946&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fpoll%5Fresults%2Ephp%3Fid%3D109&eresponse=1&mc=10_7_2009_enewsletter&email=[emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,120,123,0.296650025323783%,1.42262317834837%
5692476,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3385972&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fstewart%5Faudio06%2Ephp&eresponse=1&mc=10_7_2009_enewsletter&email=[emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,116,125,0.301473602971324%,1.44575526254916%
5692476,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3386003&access=38&location=http%3A%2F%2Fstore%2Enascar%2Ecom%2Fproduct%2Findex%2Ejsp%3FproductId%3D2419804%26cp%3D2446798&eresponse=1&mc=10_7_2009_enewsletter&email=[emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,138,156,0.376239056508212%,1.80430256766135%
5692476,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3386005&access=38&location=http%3A%2F%2Fwww%2Eracertreadz%2Ecom&eresponse=1&mc=10_7_2009_enewsletter&email=[emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,57,61,0.147119118250006%,0.705528568123988%
5692476,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3386011&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Fclub%5Fcash%5Fra&eresponse=1&mc=10_7_2009_enewsletter&email=[emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,53,71,0.171237006487712%,0.82118898912792%
5692476,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3386012&access=38&location=http%3A%2F%2Fwhiskyriver%2Etickets%2Emusictoday%2Ecom&eresponse=1&mc=10_7_2009_enewsletter&email=[emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,57,62,0.149530907073777%,0.717094610224381%
5692476,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3386020&access=38&location=http%3A%2F%2Fshakemycouch%2Ecom%2Fonmc%2Ehtml&eresponse=1&mc=10_7_2009_enewsletter&email=[emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,64,67,0.16158985119263%,0.774924820726348%
5692476,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3386026&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fnewsletter01%2Ephp&eresponse=1&mc=10_7_2009_enewsletter&email=[emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,55,70,0.168825217663941%,0.809622947027527%
5692476,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3386027&access=38&location=http%3A%2F%2Fwww%2Elowesmotorspeedway%2Ecom%2Fonmc&eresponse=1&mc=10_7_2009_enewsletter&email=[emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,15,15,0.0361768323565589%,0.173490631505899%
5692476,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3386028&access=38&location=http%3A%2F%2Fwww%2Enascarbiggestfan%2Ecom&eresponse=1&mc=10_7_2009_enewsletter&email=[emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,16,19,0.0458239876516412%,0.219754799907472%
5692476,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3386029&access=38&location=http%3A%2F%2Fshakemycouch%2Ecom%2Fonmc%2Ehtml&eresponse=1&mc=10_7_2009_enewsletter&email=[emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,25,26,0.0627065094180354%,0.300717094610224%
5692476,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3386015&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Fhome%2Fnationwide%2Ephp&eresponse=1&mc=10_7_2009_enewsletter&email=[emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,11,12,0.0289414658852471%,0.138792505204719%
5692476,no ID,"http://onmc.hotims.com/r5/mailingaction.asp?mail_action_type=3&mc=10_7_2009_eNewsletter&email=[merge members_.emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,2,2,0.00482357764754118%,0.0231320842007865%
5692476,no ID,"http://onmc.hotims.com/r5/mailingaction.asp?mail_action_type=3&mc=10_7_2009_eNewsletter&email=[merge members_.emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,65,70,0.168825217663941%,0.809622947027527%
5692701,no ID,"http://onmcmail.com/r5/mailingaction.asp?mail_action_type=3&mc=RPDE_DriveRidePackage2E_100709&email=[merge members_.emailaddr_]",10/7/2009,October,Wednesday,8:00 PM,23,24,0.0555414130661174%,0.894187779433681%
5692476,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3386018&access=38&location=http%3A%2F%2Fwww%2Eonmcdiscountracetickets%2Ecom&eresponse=1&mc=10_7_2009_enewsletter&email=[emailaddr_]",10/7/2009,October,Wednesday,2:22 PM,38,47,0.113354074717218%,0.543603978718483%
5692968,no ID,"http://nbmshows.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=22364&mc=NBM_Tampa2009&email=[emailaddr_]&eresponse=1",10/8/2009,October,Thursday,7:16 AM,5,5,1.03734439834025%,7.35294117647059%
5693134,no ID,"http://nbmshows.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=22364&mc=NBM_Tampa2009&email=[emailaddr_]&eresponse=1",10/8/2009,October,Thursday,8:07 AM,202,219,1.02088383367518%,6.89546599496222%
5692968,no ID,"http://nbmshows.hotims.com/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=NBM_Tampa2009&email=[emailaddr_]",10/8/2009,October,Thursday,7:16 AM,2,2,0.4149377593361%,2.94117647058824%
5693134,no ID,"http://nbmshows.hotims.com/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=NBM_Tampa2009&email=[emailaddr_]",10/8/2009,October,Thursday,8:07 AM,55,64,0.298340481074026%,2.01511335012594%
5693134,no ID,"http://nbmshows.hotims.com/r5/search.asp?action=search-eresp&return_by_category=y&switch_issue_id=22364&mc=NBM_Tampa2009&email=[emailaddr_]&eresponse=1",10/8/2009,October,Thursday,8:07 AM,11,13,0.0606004102181615%,0.409319899244332%
5693159,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3382419&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen3%2Fnew%2Dbeanies%2Ephp%3Fref%3Dbeanie101&eresponse=1&mc=new_beanie_offer101_100809&email=[emailaddr_]",10/8/2009,October,Thursday,9:20 AM,4,5,1.00603621730382%,18.5185185185185%
5693299,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3382419&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen3%2Fnew%2Dbeanies%2Ephp%3Fref%3Dbeanie101&eresponse=1&mc=new_beanie_offer101_100809&email=[emailaddr_]",10/8/2009,October,Thursday,9:00 PM,517,592,0.919740235528074%,22.3480558701397%
5693299,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=New_Beanie_Offer101_100809&email=[emailaddr_]",10/8/2009,October,Thursday,9:00 PM,63,68,0.105645837864711%,2.56700641751604%
5693160,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3382466&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen3%2Findex%2Ephp%3Fref%3Dbeanie102&eresponse=1&mc=beanie_offer102_100809&email=[emailaddr_]",10/8/2009,October,Thursday,9:22 AM,35,38,0.440988743182082%,13.3802816901408%
5693160,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Beanie_Offer102_100809&email=[emailaddr_]",10/8/2009,October,Thursday,9:22 AM,4,4,0.046419867703377%,1.40845070422535%
5693158,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3382384&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen3%2Fnew%2Dbeanies%2Ephp%3Fref%3Dbeanie100&eresponse=1&mc=new_beanie_offer100_100809&email=[emailaddr_]",10/8/2009,October,Thursday,9:18 AM,5,5,1.0183299389002%,27.7777777777778%
5693298,no ID,"http://racefansonly.net/r5/navigate.asp?listing_id=3382384&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen3%2Fnew%2Dbeanies%2Ephp%3Fref%3Dbeanie100&eresponse=1&mc=new_beanie_offer100_100809&email=[emailaddr_]",10/8/2009,October,Thursday,8:00 PM,378,419,0.620639599472679%,15.9315589353612%
5693298,no ID,"http://racefansonly.net/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=New_Beanie_Offer100_100809&email=[emailaddr_]",10/8/2009,October,Thursday,8:00 PM,57,58,0.0859119254639985%,2.20532319391635%
5693640,no ID,"http://signbus.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=27217&mc=SignDigitalGraphics_Oct2009&email=[emailaddr_]&eresponse=1",10/9/2009,October,Friday,5:03 AM,4,4,0.816326530612245%,4.49438202247191%
5693672,no ID,"http://signbus.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=27217&mc=SignDigitalGraphics_Oct2009&email=[emailaddr_]&eresponse=1",10/9/2009,October,Friday,7:22 AM,603,678,0.6921545607677%,4.92804186655037%
5693672,no ID,"http://signbus.hotims.com/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=SignDigitalGraphics_Oct2009&email=[emailaddr_]",10/9/2009,October,Friday,7:22 AM,116,127,0.129651370527283%,0.923099287687164%
5693699,no ID,"http://tlc.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=27523&mc=TLC_Sept2009&email=[emailaddr_]&eresponse=1",10/9/2009,October,Friday,8:14 AM,9,11,2.21774193548387%,17.4603174603175%
5693808,no ID,"http://tlc.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=27523&mc=TLC_Sept2009&email=[emailaddr_]&eresponse=1",10/9/2009,October,Friday,1:19 PM,350,404,1.52137073997364%,13.6302294197031%
5693808,no ID,"http://tlc.hotims.com/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=TLC_Sept2009&email=[emailaddr_]",10/9/2009,October,Friday,1:19 PM,49,52,0.195819996234231%,1.75438596491228%
5693756,no ID,"http://www.merrell.com/US/Home.aspx?cid=mer-100909-outside",10/9/2009,October,Friday,9:46 AM,20,21,0.0569491525423729%,0.592049619396673%
5693756,no ID,"http://www.merrell.com/US/en-us/Gallery.mvc.aspx/M-A/Gender-Gallery-Root/Men/Apparel?cid=mer-100909-outside",10/9/2009,October,Friday,9:46 AM,16,16,0.0433898305084746%,0.451085424302227%
5693756,no ID,"http://www.merrell.com/US/en-us/Gallery.mvc.aspx/M-F/Gender-Gallery-Root/Men/Footwear?cid=mer-100909-outside",10/9/2009,October,Friday,9:46 AM,30,32,0.0867796610169492%,0.902170848604455%
